section_code,subject,course_number,course_name,instructor,credits,term,campus,class_schedule,parking_arrival_date,parking_arrival_time
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,08:00
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-05,07:30
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:35
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-03,07:40
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-03,08:10
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:40
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-05,07:55
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-27,07:30
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-20,08:10
CHEM2422-SJ01B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-03,07:30
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-15,08:00
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-20,08:10
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-20,07:30
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-05,07:35
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-06,08:00
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-29,07:50
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:40
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-06,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-13,07:30
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-20,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:50
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-13,07:35
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-05,07:35
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-29,07:35
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-02-03,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-29,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-29,08:10
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-22,07:45
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-13,08:10
CHEM2422-SJ02B,CHEM,2422,Organic Chemistry II,Myriam McKenna,3,Winter 2026,Saint John,"Tuesday, Thursday 8:30-9:50 AM",2026-01-29,07:30
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:45
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-13,14:05
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:45
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:40
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:00
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:35
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:55
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,14:10
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:05
CHEM2457-SJ01B,CHEM,2457,Organic Chemistry Laboratory,Myriam McKenna,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:40
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-19,14:05
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,13:35
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,14:05
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,13:40
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,13:30
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,13:30
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,14:05
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,13:50
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,13:30
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,14:05
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,13:55
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-19,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-19,13:55
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,14:05
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,13:40
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,13:55
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,13:45
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-19,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,13:40
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,14:10
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-26,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,13:50
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,14:00
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-02-02,13:30
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-05,13:55
BIOL1017-SJ01B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 2:30-5:20 PM,2026-01-12,13:50
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-02-02,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:35
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:40
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,16:35
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,16:30
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,17:05
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:45
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-02-02,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,16:50
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,16:55
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:40
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-02-02,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,17:10
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,16:45
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,16:50
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-02-02,16:35
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-02-02,16:35
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-12,16:40
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,17:05
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-05,17:00
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-26,16:30
BIOL1017-SJ02B,BIOL,1017,Applications in Biology,Allyson Bos,2,Winter 2026,Saint John,Monday 5:30-8:20 PM,2026-01-19,16:45
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,08:05
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,07:30
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-27,07:50
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-27,07:30
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-13,08:10
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,07:55
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-20,07:50
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,07:40
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,08:00
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:50
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-20,07:35
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,08:00
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:45
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-27,07:45
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-27,08:10
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:50
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,08:05
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-20,08:10
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-13,07:45
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-13,07:55
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:45
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,07:50
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,07:35
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:30
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:30
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-20,07:30
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-02-03,07:55
BIOL1017-SJ03B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 8:30-11:20 AM,2026-01-06,08:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:35
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:45
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:05
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,14:05
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-13,14:05
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-02-03,14:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:30
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:05
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-02-03,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:55
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:55
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:05
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:45
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:30
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-02-03,13:35
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,14:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-02-03,14:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,14:10
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:45
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:45
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-02-03,13:45
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:55
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-13,13:40
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-20,13:35
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-13,14:00
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-06,13:30
BIOL1017-SJ04B,BIOL,1017,Applications in Biology,Barbara A. Dowding,2,Winter 2026,Saint John,Tuesday 2:30-5:20 PM,2026-01-27,13:35
